time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-11-16 09:30:00-05:00,MLTrader,b0f164a9afb44e6ca42bdef9168cfd49,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,01f2722bd1c2483db240154fc91b8906,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,a55d626a8dd44606a588fa1bab1c995e,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,9bbbcf4fd0034a5fba16901acd54d3e7,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,c8bf3e488574417396d3dd1f0943d5bf,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,d78b7792e52b4713a6c0034298f07976,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,c8bf3e488574417396d3dd1f0943d5bf,SPY,buy,market,fill,1,day,0.0,1,stock,449.2200012207031,10446.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,d78b7792e52b4713a6c0034298f07976,SPY,buy,market,fill,1,gtc,0.0,1,stock,449.2200012207031,5419.0,0.0
2024-06-11 09:30:00-04:00,MLTrader,070aea756f6e4127be0e03261ec62a7f,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2024-06-11 09:30:00-04:00,MLTrader,83314a16d2f841eba7b1856783564a2b,SPY,sell,limit,fill,1,day,0.0,1,stock,541.6300048828125,5419.0,0.0
2024-06-14 09:30:00-04:00,MLTrader,c22fe342cb7148f796ec18384ff1208c,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-06-14 09:30:00-04:00,MLTrader,c22fe342cb7148f796ec18384ff1208c,SPY,buy,market,fill,1,gtc,0.0,1,stock,540.8800048828125,635.0,0.0
2024-06-24 09:30:00-04:00,MLTrader,56004934543d4009af01738e9d7b5a6c,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2024-06-24 09:30:00-04:00,MLTrader,15c57c7e0b7543f5bcac274338d7dc31,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2024-06-24 09:30:00-04:00,MLTrader,56a338df193844c0bdf26b6dd2cdb1bb,SPY,sell,market,new,1,day,0.0,1,stock,,,
2024-06-24 09:30:00-04:00,MLTrader,48ff649771c9484e8e7dd3151173c900,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2024-06-24 09:30:00-04:00,MLTrader,56a338df193844c0bdf26b6dd2cdb1bb,SPY,sell,market,fill,1,day,0.0,1,stock,543.989990234375,635.0,0.0
2024-06-24 09:30:00-04:00,MLTrader,48ff649771c9484e8e7dd3151173c900,SPY,sell,market,fill,1,gtc,0.0,1,stock,543.989990234375,316.0,0.0
2024-06-27 09:30:00-04:00,MLTrader,71cf58defd7c4ae081fed1abe4f6f47e,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2024-06-27 09:30:00-04:00,MLTrader,71cf58defd7c4ae081fed1abe4f6f47e,SPY,sell,market,fill,1,gtc,0.0,1,stock,547.1599731445312,787.0,0.0
2024-09-18 09:30:00-04:00,MLTrader,1e76f96916d04661b7212767925bd652,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2024-09-18 09:30:00-04:00,MLTrader,abb7b98766804a96890fe74ea079b844,SPY,buy,stop,fill,1,day,0.0,1,stock,571.1894897460937,316.0,0.0
2024-09-25 09:30:00-04:00,MLTrader,14ccc9665ca74bf3a1c92b769927b6db,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2024-09-25 09:30:00-04:00,MLTrader,c9cbf9847aec420198a093a9055f44f0,SPY,buy,stop,fill,1,day,0.0,1,stock,574.5179718017579,787.0,0.0
2024-10-22 09:30:00-04:00,MLTrader,06e52f74a14b4aa5b74bd7fb0ea5d1c6,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2024-10-22 09:30:00-04:00,MLTrader,06e52f74a14b4aa5b74bd7fb0ea5d1c6,SPY,sell,market,fill,1,gtc,0.0,1,stock,581.260009765625,567.0,0.0
